,基站,故障_传输故障,故障_动环故障,故障_电力故障,故障_硬件故障,故障_误告警,故障_软件故障,告警0,告警1,告警2,告警3,告警4,告警5,告警6,告警7,告警8,告警9
11030,5471,1,0,0,0,0,0,60,52,32,0,0,0,0,0,0,0
11031,5471,0,0,1,1,0,0,10,60,52,7,34,32,10,0,0,0
11032,5471,1,0,0,0,0,0,60,10,7,52,34,32,25,9,4,0
11033,5471,0,0,1,0,0,0,60,52,34,32,10,9,4,0,0,0
11034,5472,0,0,1,0,0,0,1,60,53,0,0,0,0,0,0,0
11035,5473,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11036,5474,0,0,1,0,0,0,85,22,0,0,0,0,0,0,0,0
11037,5475,0,0,1,0,0,0,32,53,52,60,52,53,52,53,60,0
11038,5475,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
11039,5476,0,0,1,0,0,0,66,66,0,0,0,0,0,0,0,0
11040,5476,1,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
11041,5476,0,0,0,1,0,0,66,0,0,0,0,0,0,0,0,0
11042,5477,0,0,1,0,0,0,58,58,60,62,58,60,62,60,62,0
11043,5477,0,0,1,0,0,0,60,63,0,0,0,0,0,0,0,0
11044,5478,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11045,5479,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11046,5480,0,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0
11047,5480,0,0,1,0,0,0,50,50,50,0,0,0,0,0,0,0
11048,5480,0,0,0,1,0,0,50,50,0,0,0,0,0,0,0,0
11049,5480,0,0,1,0,0,0,50,50,50,50,50,50,0,0,0,0
11050,5480,0,0,1,0,0,0,4,4,4,4,60,4,4,4,57,4
11051,5480,0,0,1,0,0,0,4,60,60,60,60,60,60,60,60,60
11052,5480,0,0,1,0,0,0,50,50,50,50,50,57,50,50,50,57
11053,5480,0,0,1,0,0,0,60,4,50,50,50,0,0,0,0,0
11054,5480,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0
11055,5480,0,0,0,1,0,0,4,60,57,50,50,4,4,57,4,4
11056,5480,0,0,1,0,0,0,50,50,0,0,0,0,0,0,0,0
11057,5480,0,0,1,0,0,0,4,60,57,50,57,0,0,0,0,0
11058,5480,0,0,1,0,0,0,4,4,4,4,4,4,4,60,4,4
11059,5480,0,0,0,1,0,0,4,60,4,57,4,4,60,4,4,57
11060,5481,0,0,1,0,0,0,60,53,10,52,32,53,60,53,60,34
11061,5481,0,0,1,0,0,0,10,53,60,52,32,34,52,60,0,0
11062,5482,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11063,5482,0,0,1,0,0,0,66,66,66,66,0,0,0,0,0,0
11064,5482,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11065,5483,0,0,1,0,0,0,52,60,55,53,53,52,60,32,34,0
11066,5484,0,0,1,0,0,0,9,9,9,9,9,9,60,52,9,9
11067,5485,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
11068,5486,0,0,1,0,0,0,55,53,52,55,53,60,52,0,0,0
11069,5486,0,0,1,0,0,0,1,53,60,53,52,53,60,34,32,52
11070,5487,0,0,1,0,0,0,53,52,32,60,53,60,53,60,34,53
11071,5487,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
11072,5488,0,0,1,0,0,0,53,60,32,52,0,0,0,0,0,0
11073,5489,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11074,5490,0,0,1,0,0,0,60,16,18,34,0,0,0,0,0,0
11075,5490,0,0,1,0,0,0,52,32,1,60,0,0,0,0,0,0
11076,5490,0,0,1,0,0,0,52,16,60,34,32,60,52,60,60,18
11077,5491,0,0,1,0,0,0,53,60,34,0,0,0,0,0,0,0
11078,5492,0,0,0,1,0,0,66,30,66,0,0,0,0,0,0,0
11079,5493,0,0,1,0,0,0,85,85,85,85,85,85,85,85,85,85
11080,5493,0,0,1,0,0,0,47,1,82,60,69,51,34,0,0,0
11081,5493,0,0,1,0,0,0,85,85,85,85,85,85,60,34,53,85
11082,5493,0,0,0,1,0,0,69,69,69,69,1,82,51,69,0,0
11083,5493,0,0,1,0,0,0,85,85,85,52,1,60,34,53,1,82
11084,5493,0,0,0,1,0,0,69,85,85,85,1,82,51,69,85,0
11085,5494,0,0,1,0,0,0,32,60,52,53,34,0,0,0,0,0
11086,5494,0,0,1,0,0,0,32,52,53,60,55,53,52,53,52,0
11087,5494,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
11088,5494,0,0,1,0,0,0,53,52,60,32,34,0,0,0,0,0
11089,5494,0,0,1,0,0,0,52,53,60,32,34,60,53,52,0,0
11090,5494,0,0,1,0,0,0,53,52,60,32,55,53,60,53,0,0
11091,5494,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
11092,5495,0,0,1,0,0,0,66,30,30,66,66,66,66,0,0,0
11093,5496,0,0,0,0,0,1,69,0,0,0,0,0,0,0,0,0
11094,5497,0,0,1,0,0,0,69,0,0,0,0,0,0,0,0,0
11095,5497,0,0,1,0,0,0,53,52,60,52,53,0,0,0,0,0
11096,5498,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11097,5499,0,0,1,0,0,0,1,60,34,53,53,60,34,1,53,34
11098,5499,0,0,1,0,0,0,1,60,34,53,0,0,0,0,0,0
11099,5500,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11100,5501,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11101,5502,0,0,1,0,0,0,34,60,58,60,34,58,58,58,58,58
11102,5502,0,0,1,0,0,0,60,58,34,60,58,34,58,58,58,58
11103,5502,0,0,1,0,0,0,34,60,58,34,58,60,60,58,34,60
11104,5502,0,0,1,0,0,0,34,60,58,60,58,34,60,58,34,34
11105,5502,0,0,1,0,0,0,59,62,58,58,58,60,34,58,60,34
11106,5502,0,0,1,0,0,0,62,59,62,62,62,60,34,59,60,62
11107,5502,0,0,1,0,0,0,59,62,62,62,62,60,34,0,0,0
11108,5502,0,0,1,0,0,0,34,60,10,62,60,0,0,0,0,0
11109,5502,0,0,1,0,0,0,10,7,60,25,34,60,9,10,10,9
11110,5503,0,0,1,0,0,0,85,22,48,39,26,0,0,0,0,0
11111,5503,0,0,1,0,0,0,85,26,1,22,85,39,22,26,48,1
11112,5503,0,0,1,0,0,0,85,48,0,0,0,0,0,0,0,0
11113,5503,0,0,1,0,0,0,85,22,26,48,0,0,0,0,0,0
11114,5503,0,0,1,0,0,0,85,48,0,0,0,0,0,0,0,0
11115,5503,0,0,1,0,0,0,85,48,0,0,0,0,0,0,0,0
11116,5504,0,0,1,0,0,0,1,60,53,0,0,0,0,0,0,0
11117,5504,0,0,1,0,0,0,1,53,60,1,60,53,53,1,60,0
11118,5505,0,0,1,0,0,0,47,1,16,60,34,47,1,60,16,34
11119,5505,0,0,1,0,0,0,1,47,60,16,34,1,47,60,16,34
11120,5505,0,0,1,0,0,0,16,60,34,1,16,60,34,16,0,0
11121,5505,0,0,1,0,0,0,85,60,34,60,52,34,32,15,60,34
11122,5505,0,0,0,1,0,0,10,60,52,34,1,60,34,16,60,0
11123,5505,0,0,0,1,0,0,52,32,10,60,10,0,0,0,0,0
11124,5505,0,0,0,1,0,0,32,52,60,34,85,60,34,0,0,0
11125,5505,0,0,1,0,0,0,52,60,34,32,85,0,0,0,0,0
11126,5506,0,0,1,0,0,0,1,47,60,34,53,1,47,53,34,60
11127,5506,0,0,1,0,0,0,53,55,60,34,53,60,34,60,34,53
11128,5506,0,0,1,0,0,0,53,60,34,0,0,0,0,0,0,0
11129,5507,0,0,1,0,0,0,53,52,60,34,32,0,0,0,0,0
11130,5507,0,0,1,0,0,0,60,7,52,34,32,85,0,0,0,0
11131,5507,1,0,0,0,0,0,7,52,60,34,32,85,0,0,0,0
11132,5507,0,0,1,0,0,0,7,60,52,34,32,85,0,0,0,0
11133,5507,0,0,1,1,0,0,32,34,52,7,60,85,0,0,0,0
11134,5507,0,0,1,0,0,0,60,7,52,34,32,85,0,0,0,0
11135,5507,0,0,1,0,0,0,60,7,52,34,32,85,85,0,0,0
11136,5508,0,0,1,0,0,0,85,22,85,85,0,0,0,0,0,0
11137,5509,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11138,5509,0,0,1,0,0,0,66,30,66,30,0,0,0,0,0,0
11139,5509,0,0,1,0,0,0,30,66,66,30,0,0,0,0,0,0
11140,5510,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11141,5510,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11142,5511,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11143,5512,0,0,1,0,0,0,1,7,34,60,25,7,0,0,0,0
11144,5512,0,0,1,0,0,0,1,60,7,34,25,85,0,0,0,0
11145,5513,1,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
11146,5514,0,0,1,0,0,0,52,60,34,32,53,55,0,0,0,0
11147,5514,0,0,1,0,0,0,52,60,53,32,34,53,0,0,0,0
11148,5514,0,0,1,0,0,0,60,7,52,34,25,32,85,7,32,52
11149,5514,0,0,1,0,0,0,60,7,52,34,25,32,85,0,0,0
11150,5514,0,0,1,0,0,0,7,60,52,34,25,32,85,0,0,0
11151,5514,0,0,1,0,0,0,7,52,60,32,25,34,85,0,0,0
11152,5514,0,0,1,0,0,0,52,60,7,34,32,25,85,0,0,0
11153,5514,0,0,1,0,0,0,60,7,52,34,25,32,85,0,0,0
11154,5514,0,0,1,0,0,0,60,7,52,34,25,32,85,60,7,52
11155,5514,0,0,1,0,0,0,60,7,52,34,25,32,85,0,0,0
11156,5514,0,0,1,0,0,0,52,60,7,32,34,25,85,0,0,0
11157,5514,0,0,1,0,0,0,60,52,34,25,32,7,85,0,0,0
11158,5514,0,0,1,0,0,0,7,60,34,52,25,32,85,0,0,0
11159,5514,0,0,1,0,0,0,52,9,60,52,52,55,60,60,54,60
11160,5514,0,0,1,0,0,0,52,51,60,32,85,60,0,0,0,0
11161,5514,0,0,1,0,0,0,52,32,28,51,85,7,60,52,52,60
11162,5514,0,0,1,0,0,0,60,52,34,0,0,0,0,0,0,0
11163,5514,0,0,1,0,0,0,7,25,52,55,60,0,0,0,0,0
11164,5515,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11165,5516,1,0,0,0,0,0,64,64,64,64,64,64,64,64,64,64
11166,5517,0,0,1,0,0,0,50,50,50,50,50,50,50,50,50,50
11167,5517,0,0,1,0,0,0,50,50,50,50,50,50,0,0,0,0
11168,5517,0,0,1,0,0,0,50,50,50,50,50,50,50,50,50,50
11169,5518,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11170,5519,0,0,1,0,0,0,34,58,60,0,0,0,0,0,0,0
11171,5520,0,0,1,0,0,0,55,53,52,34,32,60,52,53,53,34
11172,5521,0,0,1,0,0,0,52,53,60,32,34,0,0,0,0,0
11173,5521,1,0,0,0,0,0,9,60,52,32,34,0,0,0,0,0
11174,5522,0,0,1,0,0,0,1,34,58,60,0,0,0,0,0,0
11175,5523,0,0,1,0,0,0,67,67,67,67,67,67,67,67,67,67
11176,5524,1,0,0,0,0,0,85,26,48,22,0,0,0,0,0,0
11177,5525,1,0,0,0,0,0,51,28,51,51,0,0,0,0,0,0
11178,5526,0,0,1,0,0,0,52,53,60,52,53,60,53,52,53,52
11179,5526,0,0,0,1,0,0,7,7,7,60,0,0,0,0,0,0
11180,5526,0,0,0,1,0,0,7,7,7,7,7,7,7,0,0,0
11181,5526,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0
11182,5526,0,0,0,1,0,0,7,25,60,52,7,60,52,0,0,0
11183,5526,0,0,0,1,0,0,60,52,0,0,0,0,0,0,0,0
11184,5527,0,0,0,1,0,0,60,34,7,9,60,34,60,60,9,60
11185,5527,0,0,1,0,0,0,7,10,60,25,34,60,9,64,64,60
11186,5527,0,0,1,0,0,0,1,7,60,9,34,60,0,0,0,0
11187,5528,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
11188,5529,0,0,1,0,0,0,60,53,52,34,32,0,0,0,0,0
11189,5530,0,0,1,0,0,0,32,52,53,34,60,52,53,0,0,0
11190,5530,0,0,1,0,0,0,53,52,0,0,0,0,0,0,0,0
11191,5531,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11192,5531,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11193,5531,0,0,1,0,0,0,1,60,34,25,53,7,0,0,0,0
11194,5531,0,0,1,0,0,0,85,85,9,60,34,60,9,7,25,0
11195,5532,0,0,1,0,0,0,53,34,60,60,0,0,0,0,0,0
11196,5532,0,0,1,0,0,0,53,60,34,60,34,53,0,0,0,0
11197,5533,1,0,0,0,0,0,1,60,34,7,25,0,0,0,0,0
11198,5533,1,0,0,0,0,0,7,60,9,60,60,60,9,9,60,7
11199,5534,0,0,0,1,0,0,74,69,0,0,0,0,0,0,0,0
11200,5534,0,0,1,0,0,0,74,69,0,0,0,0,0,0,0,0
11201,5534,0,0,0,1,0,0,69,69,0,0,0,0,0,0,0,0
11202,5534,0,0,0,1,0,0,74,69,69,74,69,69,69,69,74,0
11203,5534,0,0,0,1,0,0,74,69,0,0,0,0,0,0,0,0
11204,5534,0,0,0,1,0,0,69,69,0,0,0,0,0,0,0,0
11205,5535,0,0,1,0,0,0,1,60,34,7,25,69,74,69,0,0
11206,5535,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11207,5535,0,0,1,0,0,0,1,34,60,25,7,0,0,0,0,0
11208,5535,0,0,1,0,0,0,1,34,25,60,7,0,0,0,0,0
11209,5536,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11210,5537,0,0,1,0,0,0,85,39,48,26,22,0,0,0,0,0
11211,5537,0,0,1,0,0,0,39,60,69,7,48,34,25,70,82,39
11212,5537,0,0,1,0,0,0,82,69,82,60,7,48,82,48,69,36
11213,5538,0,0,1,0,0,0,1,58,60,58,34,7,25,60,9,4
11214,5538,0,0,1,0,0,0,62,1,34,58,60,7,25,10,0,0
11215,5538,0,0,1,0,0,0,1,62,58,60,25,60,7,34,58,62
11216,5538,0,0,1,0,0,0,1,62,7,60,58,34,25,58,34,60
11217,5539,0,0,1,0,0,0,52,85,15,52,1,10,60,34,15,1
11218,5539,0,0,1,0,0,0,52,85,15,60,34,0,0,0,0,0
11219,5540,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11220,5541,0,0,1,0,0,0,30,66,66,0,0,0,0,0,0,0
11221,5542,0,0,1,0,0,0,53,52,32,0,0,0,0,0,0,0
11222,5542,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
11223,5542,0,0,1,0,0,0,53,52,32,0,0,0,0,0,0,0
11224,5542,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
11225,5542,0,0,1,0,0,0,53,52,32,52,53,60,32,34,60,34
11226,5542,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
11227,5542,0,0,1,0,0,0,32,52,53,60,34,32,52,53,51,60
11228,5542,0,0,1,0,0,0,55,53,52,60,32,34,32,60,52,53
11229,5542,0,0,1,0,0,0,53,52,32,60,53,52,0,0,0,0
11230,5542,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
11231,5542,0,0,1,0,0,0,34,60,53,52,32,0,0,0,0,0
11232,5542,0,1,0,0,0,0,34,60,53,52,32,34,60,32,52,53
11233,5543,0,0,1,0,0,0,85,85,0,0,0,0,0,0,0,0
11234,5543,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11235,5544,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11236,5545,0,0,1,0,0,0,51,60,34,53,28,51,0,0,0,0
11237,5545,0,0,1,0,0,0,51,0,0,0,0,0,0,0,0,0
11238,5545,1,0,0,0,0,0,51,51,51,51,51,51,51,51,51,51
11239,5545,0,0,1,0,0,0,51,51,51,0,0,0,0,0,0,0
11240,5545,0,0,1,0,0,0,51,51,51,51,51,51,51,0,0,0
11241,5545,0,0,1,0,0,0,51,51,51,52,60,52,51,0,0,0
11242,5545,0,0,1,0,0,0,51,51,51,51,51,51,28,52,52,51
11243,5545,0,0,1,0,0,0,28,51,51,51,51,0,0,0,0,0
11244,5545,0,0,1,0,0,0,7,60,34,52,32,52,60,51,51,52
11245,5545,0,0,1,0,0,0,51,51,57,52,57,52,57,52,57,52
11246,5545,1,0,0,0,0,0,51,28,51,51,57,60,57,52,32,57
11247,5545,0,0,1,0,0,0,51,51,51,28,51,28,51,51,28,51
11248,5545,0,0,1,0,0,0,51,51,28,51,52,60,52,60,52,57
11249,5545,0,0,1,0,0,0,51,28,51,28,51,51,51,51,28,51
11250,5546,0,0,1,0,0,0,60,34,53,0,0,0,0,0,0,0
11251,5547,0,0,1,0,0,0,7,7,1,1,7,60,7,9,48,25
11252,5547,0,0,0,1,0,0,7,7,7,7,0,0,0,0,0,0
11253,5547,0,0,0,1,0,0,7,7,7,7,0,0,0,0,0,0
11254,5547,0,0,1,0,0,0,85,26,7,34,60,25,48,22,1,34
11255,5548,0,0,1,0,0,0,71,69,59,0,0,0,0,0,0,0
11256,5549,0,0,1,0,0,0,85,60,58,10,60,58,34,60,58,34
11257,5549,0,0,0,1,0,0,25,7,60,9,85,0,0,0,0,0
11258,5550,0,0,1,0,0,0,66,30,66,30,0,0,0,0,0,0
11259,5551,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11260,5552,0,0,1,0,0,0,52,53,32,0,0,0,0,0,0,0
11261,5553,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
11262,5553,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11263,5554,0,0,1,0,0,0,52,60,58,34,32,58,7,60,58,52
11264,5554,0,0,1,0,0,0,52,7,60,32,34,58,60,0,0,0
11265,5555,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11266,5556,0,0,0,1,0,0,60,34,7,60,60,9,0,0,0,0
11267,5556,1,0,0,0,0,0,1,87,48,38,48,38,48,36,48,38
11268,5557,0,0,1,0,0,0,32,52,28,52,51,60,85,0,0,0
11269,5557,0,0,1,0,0,0,51,60,81,34,85,85,85,52,32,32
11270,5558,0,0,1,0,0,0,60,34,53,60,34,53,60,34,53,0
11271,5558,0,0,1,0,0,0,55,53,0,0,0,0,0,0,0,0
11272,5558,0,0,1,0,0,0,60,34,53,60,0,0,0,0,0,0
11273,5558,0,0,1,0,0,0,60,34,53,60,34,53,53,34,60,53
11274,5559,0,0,1,0,0,0,60,34,53,0,0,0,0,0,0,0
11275,5560,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11276,5561,0,0,1,0,0,0,34,60,52,53,32,60,34,53,64,53
11277,5561,0,0,1,0,0,0,53,52,32,0,0,0,0,0,0,0
11278,5561,0,0,1,0,0,0,34,60,0,0,0,0,0,0,0,0
11279,5561,0,0,1,0,0,0,32,52,53,57,60,53,52,34,32,51
11280,5561,0,0,1,0,0,0,34,32,60,52,53,60,52,34,0,0
11281,5562,0,0,0,1,0,0,85,85,0,0,0,0,0,0,0,0
11282,5562,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11283,5563,0,0,0,0,0,1,1,48,22,26,0,0,0,0,0,0
11284,5564,0,0,1,0,0,0,85,60,52,51,60,9,34,85,85,60
11285,5564,0,0,1,0,0,0,1,81,85,0,0,0,0,0,0,0
11286,5565,0,0,0,1,0,0,39,85,85,39,85,85,0,0,0,0
11287,5565,1,0,0,0,0,0,39,85,0,0,0,0,0,0,0,0
11288,5565,0,0,0,1,0,0,39,85,39,85,0,0,0,0,0,0
11289,5566,0,0,1,0,0,0,1,47,53,60,34,22,0,0,0,0
11290,5567,0,0,0,1,0,0,85,0,0,0,0,0,0,0,0,0
11291,5568,0,0,1,0,0,0,7,4,60,0,0,0,0,0,0,0
11292,5569,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0
11293,5570,0,0,1,0,0,0,34,60,43,51,28,85,43,28,51,85
11294,5570,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11295,5571,0,0,1,0,0,0,85,22,48,26,22,0,0,0,0,0
11296,5571,0,0,1,0,0,0,71,69,4,22,1,0,0,0,0,0
11297,5572,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11298,5573,0,0,1,0,0,0,1,60,60,53,34,52,53,32,0,0
11299,5574,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11300,5575,1,0,0,0,0,0,64,34,60,53,64,60,34,60,53,64
11301,5575,0,0,1,0,0,0,47,1,60,34,53,1,60,34,53,1
11302,5576,0,0,1,0,0,0,52,32,52,34,52,60,15,52,52,32
11303,5577,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11304,5578,0,0,1,0,0,0,52,60,7,7,0,0,0,0,0,0
11305,5578,0,0,1,0,0,0,7,25,0,0,0,0,0,0,0,0
11306,5579,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11307,5580,0,0,1,0,0,0,53,52,60,34,60,34,53,0,0,0
11308,5581,1,0,0,0,0,0,85,22,48,26,0,0,0,0,0,0
11309,5582,0,0,0,1,0,0,52,15,32,52,60,15,15,15,60,15
11310,5583,0,0,1,0,0,0,85,22,48,26,60,52,55,53,0,0
11311,5584,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11312,5585,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11313,5586,0,0,1,0,0,0,60,7,25,34,85,85,0,0,0,0
11314,5586,0,0,1,0,0,0,60,7,34,25,85,0,0,0,0,0
11315,5586,0,0,1,0,0,0,60,7,34,25,85,0,0,0,0,0
11316,5586,0,0,1,0,0,0,60,7,34,25,85,0,0,0,0,0
11317,5586,0,0,1,0,0,0,25,34,7,60,85,0,0,0,0,0
11318,5586,0,0,1,0,0,0,60,7,34,25,85,0,0,0,0,0
11319,5586,0,0,1,0,0,0,34,60,53,0,0,0,0,0,0,0
11320,5587,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11321,5588,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0
11322,5588,0,0,1,0,0,0,7,25,7,7,52,60,0,0,0,0
11323,5589,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
11324,5589,0,0,1,0,0,0,66,66,66,66,66,66,66,66,66,66
11325,5590,0,0,1,0,0,0,66,0,0,0,0,0,0,0,0,0
11326,5591,1,0,0,0,0,0,66,66,66,66,66,66,66,66,66,66
11327,5592,0,0,1,0,0,0,85,85,85,85,22,10,0,0,0,0
11328,5593,0,0,0,1,0,0,69,74,64,1,53,60,1,60,53,1
11329,5593,0,0,1,0,0,0,1,60,53,0,0,0,0,0,0,0
11330,5594,0,0,1,0,0,0,52,53,0,0,0,0,0,0,0,0
11331,5594,0,0,1,0,0,0,53,52,60,0,0,0,0,0,0,0
11332,5594,0,0,1,0,0,0,53,52,60,0,0,0,0,0,0,0
11333,5594,0,0,1,0,0,0,52,53,60,0,0,0,0,0,0,0
11334,5594,0,0,1,0,0,0,52,53,60,60,52,53,53,52,60,60
11335,5595,0,0,1,0,0,0,53,52,0,0,0,0,0,0,0,0
11336,5596,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11337,5597,0,0,1,0,0,0,66,66,66,66,66,66,66,66,66,66
11338,5598,0,0,1,0,0,0,1,60,34,53,1,53,60,34,60,1
11339,5599,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11340,5599,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11341,5600,1,0,0,0,0,0,18,60,34,52,32,18,60,52,34,32
11342,5601,0,0,0,1,0,0,60,4,60,9,60,60,7,60,34,4
11343,5601,0,0,0,1,0,0,4,60,34,58,10,10,0,0,0,0
11344,5601,0,0,1,0,0,0,4,60,34,58,60,63,0,0,0,0
11345,5601,0,0,1,0,0,0,34,4,60,7,10,60,9,0,0,0
11346,5601,0,0,1,0,0,0,1,7,60,58,34,25,4,9,7,60
11347,5602,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0
11348,5603,0,0,1,0,0,0,85,52,16,52,16,52,52,16,52,16
11349,5604,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11350,5604,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
11351,5604,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11352,5604,0,0,1,0,0,0,66,30,30,66,0,0,0,0,0,0
11353,5604,0,0,1,0,0,0,66,30,30,66,0,0,0,0,0,0
11354,5604,0,0,1,0,0,0,66,30,66,30,0,0,0,0,0,0
11355,5604,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11356,5605,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11357,5606,0,0,1,0,0,0,60,52,7,60,0,0,0,0,0,0
11358,5607,0,0,1,0,0,0,1,34,60,7,25,0,0,0,0,0
11359,5607,0,0,1,0,0,0,1,25,34,7,60,85,0,0,0,0
11360,5607,0,0,1,0,0,0,1,60,34,7,25,1,34,60,25,7
11361,5607,0,0,1,0,0,0,1,60,7,34,0,0,0,0,0,0
11362,5607,0,0,1,0,0,0,1,7,60,34,25,59,0,0,0,0
11363,5608,1,0,0,0,0,0,34,25,60,7,60,0,0,0,0,0
11364,5609,0,0,1,0,0,0,60,52,55,53,53,60,0,0,0,0
11365,5610,0,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0
11366,5611,0,0,1,0,0,0,60,53,34,0,0,0,0,0,0,0
11367,5611,0,0,1,0,0,0,52,0,0,0,0,0,0,0,0,0
11368,5612,0,0,1,0,0,0,52,53,60,34,32,0,0,0,0,0
11369,5612,0,0,1,0,0,0,9,52,32,53,52,60,32,34,34,60
11370,5612,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
11371,5612,0,0,1,0,0,0,53,52,32,53,52,60,32,34,53,52
11372,5612,0,0,1,0,0,0,53,52,60,34,32,60,34,0,0,0
11373,5612,0,0,1,0,0,0,53,52,32,0,0,0,0,0,0,0
11374,5612,0,0,1,0,0,0,60,34,0,0,0,0,0,0,0,0
11375,5613,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
11376,5614,0,0,1,0,0,0,85,9,60,34,4,0,0,0,0,0
11377,5615,0,0,1,0,0,0,85,0,0,0,0,0,0,0,0,0
11378,5616,0,0,0,1,0,0,69,34,60,9,9,4,0,0,0,0
11379,5617,0,0,1,0,0,0,53,32,52,52,53,60,32,34,55,53
11380,5617,0,0,1,0,0,0,55,53,51,52,60,34,0,0,0,0
11381,5618,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11382,5618,0,0,1,0,0,0,30,66,66,0,0,0,0,0,0,0
11383,5618,0,0,1,0,0,0,66,30,0,0,0,0,0,0,0,0
11384,5619,0,0,1,0,0,0,47,1,60,34,7,0,0,0,0,0
11385,5619,0,0,1,0,0,0,1,47,7,60,34,34,60,0,0,0
11386,5619,0,0,1,0,0,0,47,1,34,60,7,25,1,7,34,60
11387,5619,0,0,1,0,0,0,1,47,7,60,34,1,47,34,60,7
11388,5619,0,0,1,0,0,0,1,47,34,60,7,25,1,7,60,25
11389,5619,0,0,1,0,0,0,1,60,7,25,34,0,0,0,0,0
11390,5619,0,0,1,0,0,0,47,1,7,60,25,34,0,0,0,0
11391,5619,0,0,1,0,0,0,1,7,25,34,60,0,0,0,0,0
11392,5619,0,0,1,0,0,0,1,60,34,7,25,0,0,0,0,0
11393,5619,0,0,1,0,0,0,1,34,60,7,47,1,60,34,7,0
11394,5620,0,0,1,0,0,0,30,66,0,0,0,0,0,0,0,0
11395,5621,0,0,1,0,0,0,52,60,55,53,0,0,0,0,0,0
