,基站,故障,告警-1,告警-2,告警-3,告警-4,告警-5,告警0,告警1,告警2,告警3,告警4,告警5,告警6,告警7,告警8,告警9,告警10,告警11,告警12,告警13,告警14,上一次故障
9165,4526,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9166,4527,2,11,48,51,85,34,85,48,48,34,60,85,51,28,48,60,32,34,52,85,48,-1
9167,4528,2,0,0,0,0,0,66,30,66,66,66,30,0,0,0,0,0,0,0,0,0,-1
9168,4529,2,0,0,0,0,0,60,34,52,53,32,0,0,0,0,0,0,0,0,0,0,-1
9169,4529,3,60,53,53,34,60,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9170,4529,2,53,34,60,1,0,1,47,60,34,53,1,60,34,53,53,60,0,0,0,0,3
9171,4530,0,60,10,60,0,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,-1
9172,4531,2,34,60,53,52,60,32,60,52,53,0,0,0,0,0,0,0,0,0,0,0,-1
9173,4531,2,7,53,60,32,52,60,34,55,53,52,55,55,55,51,34,60,53,52,32,60,2
9174,4531,2,7,52,34,60,55,52,32,60,53,7,0,0,0,0,0,0,0,0,0,0,2
9175,4531,0,52,34,60,55,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9176,4531,2,55,60,52,53,55,7,52,34,60,51,9,28,53,60,52,53,52,60,52,60,0
9177,4531,2,60,55,60,52,52,53,52,32,34,60,51,53,52,60,34,55,53,52,60,55,2
9178,4532,2,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9179,4532,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9180,4533,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9181,4534,2,60,7,60,7,60,7,60,7,60,7,60,7,60,7,25,7,7,60,60,9,-1
9182,4534,2,9,60,7,60,9,34,60,9,9,60,51,9,9,9,9,9,9,60,9,60,2
9183,4535,2,48,26,22,0,0,85,85,85,85,85,85,85,85,85,0,0,0,0,0,0,-1
9184,4536,2,4,60,4,60,4,50,4,60,4,60,4,60,4,60,50,60,4,4,60,4,-1
9185,4536,2,4,4,4,50,4,50,4,50,50,4,50,50,50,50,50,50,4,60,4,4,2
9186,4536,2,50,50,50,4,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,4,2
9187,4536,2,60,4,4,4,4,4,50,4,50,50,50,0,0,0,0,0,0,0,0,0,2
9188,4536,2,50,50,50,50,50,50,50,50,4,4,4,4,4,4,4,60,0,0,0,0,2
9189,4536,2,50,50,60,50,50,50,50,50,50,60,50,50,50,50,50,50,50,50,60,50,2
9190,4537,3,53,60,0,0,0,64,85,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9191,4537,2,1,53,1,64,53,60,53,34,0,0,0,0,0,0,0,0,0,0,0,0,3
9192,4537,2,64,53,60,0,0,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9193,4538,2,69,74,85,71,69,69,71,71,0,0,0,0,0,0,0,0,0,0,0,0,-1
9194,4538,2,82,74,69,71,71,69,71,85,74,69,0,0,0,0,0,0,0,0,0,0,2
9195,4538,2,74,69,71,71,85,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9196,4539,2,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9197,4540,3,60,85,7,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9198,4540,3,85,60,7,0,0,60,7,85,60,0,0,0,0,0,0,0,0,0,0,0,3
9199,4540,3,85,60,7,0,0,7,60,85,0,0,0,0,0,0,0,0,0,0,0,0,3
9200,4540,3,0,0,0,0,0,7,60,7,7,7,60,7,0,0,0,0,0,0,0,0,3
9201,4541,2,66,66,66,66,66,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9202,4542,2,53,60,1,0,0,1,60,53,1,60,53,0,0,0,0,0,0,0,0,0,-1
9203,4543,2,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9204,4544,2,34,60,53,1,7,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,-1
9205,4544,3,60,52,7,7,25,7,1,53,60,34,0,0,0,0,0,0,0,0,0,0,2
9206,4544,3,60,52,7,51,60,25,7,7,52,60,0,0,0,0,0,0,0,0,0,0,3
9207,4544,0,52,52,52,60,9,51,60,51,7,52,60,0,0,0,0,0,0,0,0,0,3
9208,4544,0,51,51,52,51,51,51,51,52,52,51,52,51,51,51,52,51,52,52,51,52,0
9209,4544,0,60,52,52,52,52,51,32,9,60,52,52,52,51,52,60,51,52,52,52,51,0
9210,4544,3,51,60,51,60,52,52,52,52,52,60,0,0,0,0,0,0,0,0,0,0,0
9211,4545,2,60,0,0,0,0,53,52,32,60,53,0,0,0,0,0,0,0,0,0,0,-1
9212,4546,2,34,60,34,60,1,52,9,32,0,0,0,0,0,0,0,0,0,0,0,0,-1
9213,4546,2,34,60,1,7,34,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9214,4546,2,34,60,7,1,32,60,34,7,52,32,52,32,1,60,34,7,1,60,34,0,2
9215,4547,2,85,25,34,48,7,1,34,60,53,0,0,0,0,0,0,0,0,0,0,0,-1
9216,4547,2,25,34,48,7,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9217,4548,2,85,52,32,85,52,52,32,85,16,52,32,0,0,0,0,0,0,0,0,0,-1
9218,4548,2,85,52,32,85,52,32,52,85,0,0,0,0,0,0,0,0,0,0,0,0,2
9219,4548,2,85,52,32,18,15,32,52,85,0,0,0,0,0,0,0,0,0,0,0,0,2
9220,4548,2,18,15,0,0,0,32,52,85,0,0,0,0,0,0,0,0,0,0,0,0,2
9221,4548,2,18,15,52,15,0,32,16,52,16,52,32,16,52,32,16,52,32,15,18,0,2
9222,4549,2,0,0,0,0,0,85,1,1,48,51,22,26,48,0,0,0,0,0,0,0,-1
9223,4550,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9224,4551,5,48,1,0,0,0,85,48,22,26,22,0,0,0,0,0,0,0,0,0,0,-1
9225,4552,2,0,0,0,0,0,60,52,34,32,53,55,34,60,53,0,0,0,0,0,0,-1
9226,4553,2,0,0,0,0,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,-1
9227,4554,2,47,1,9,44,44,60,34,44,44,0,0,0,0,0,0,0,0,0,0,0,-1
9228,4555,2,0,0,0,0,0,55,53,52,60,52,60,55,53,0,0,0,0,0,0,0,-1
9229,4556,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9230,4557,2,0,0,0,0,0,52,60,58,32,34,60,58,34,0,0,0,0,0,0,0,-1
9231,4558,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9232,4559,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9233,4559,2,0,0,0,0,0,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,2
9234,4560,3,22,26,26,22,22,22,26,22,22,22,26,26,22,26,22,22,26,22,26,22,-1
9235,4560,3,26,22,26,22,26,22,26,26,22,22,26,22,22,26,22,26,22,26,22,26,3
9236,4560,0,7,26,22,26,22,60,9,34,22,22,22,22,26,22,22,26,22,22,22,26,3
9237,4560,0,32,9,52,60,22,7,22,22,26,22,26,22,26,22,26,22,26,7,0,0,0
9238,4560,0,22,26,55,7,34,22,52,60,26,55,26,22,22,22,26,22,26,22,22,26,0
9239,4560,0,7,60,34,26,22,52,60,32,34,7,55,26,22,0,0,0,0,0,0,0,0
9240,4560,0,55,52,60,26,22,7,60,32,34,52,22,26,34,60,7,0,0,0,0,0,0
9241,4560,0,60,52,55,26,22,34,60,7,52,32,60,55,52,22,26,22,26,26,22,26,0
9242,4560,0,26,22,7,60,22,55,52,60,0,0,0,0,0,0,0,0,0,0,0,0,0
9243,4560,0,22,26,22,26,22,7,60,52,32,34,22,26,26,22,52,22,60,7,22,26,0
9244,4560,2,60,52,51,52,51,60,52,55,22,26,52,32,7,60,34,22,26,22,26,22,0
9245,4560,0,55,57,52,51,52,28,60,51,52,51,52,60,0,0,0,0,0,0,0,0,2
9246,4560,0,26,22,52,22,26,52,32,51,60,52,55,22,26,60,22,26,22,26,22,22,0
9247,4560,0,22,26,22,52,22,52,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0
9248,4560,0,55,26,22,22,26,26,22,22,52,22,26,22,0,0,0,0,0,0,0,0,0
9249,4560,0,22,7,22,7,7,7,7,7,26,22,7,7,7,22,26,26,22,22,7,7,0
9250,4560,2,7,7,9,9,51,7,7,22,7,7,7,7,22,7,22,0,0,0,0,0,0
9251,4560,0,7,22,26,22,26,60,34,52,32,7,9,34,32,60,52,51,22,7,22,26,2
9252,4561,3,60,54,33,60,55,60,7,34,22,26,34,60,85,0,0,0,0,0,0,0,-1
9253,4561,3,54,60,60,55,60,55,60,33,54,60,0,0,0,0,0,0,0,0,0,0,3
9254,4562,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9255,4563,2,22,1,0,0,0,85,22,48,70,26,0,0,0,0,0,0,0,0,0,0,-1
9256,4564,2,0,0,0,0,0,32,34,52,60,53,55,52,60,34,53,32,52,0,0,0,-1
9257,4565,2,22,59,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9258,4566,2,60,9,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9259,4567,2,32,52,0,0,0,60,34,53,51,60,52,9,0,0,0,0,0,0,0,0,-1
9260,4567,2,0,0,0,0,0,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9261,4568,2,34,60,0,0,0,32,52,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
9262,4568,2,0,0,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9263,4569,2,53,60,34,0,0,53,34,60,0,0,0,0,0,0,0,0,0,0,0,0,-1
9264,4570,2,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9265,4571,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9266,4572,2,9,4,0,0,0,1,47,60,10,7,60,25,34,0,0,0,0,0,0,0,-1
9267,4573,2,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9268,4574,2,53,52,60,0,0,53,52,60,60,52,53,0,0,0,0,0,0,0,0,0,-1
9269,4575,2,0,0,0,0,0,60,52,55,53,0,0,0,0,0,0,0,0,0,0,0,-1
9270,4576,2,74,69,71,71,69,69,71,71,0,0,0,0,0,0,0,0,0,0,0,0,-1
9271,4577,2,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9272,4577,3,85,22,85,0,0,1,22,48,0,0,0,0,0,0,0,0,0,0,0,0,2
9273,4578,2,0,0,0,0,0,1,60,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
9274,4579,2,32,52,9,9,0,1,60,7,60,25,34,64,1,60,53,34,0,0,0,0,-1
9275,4579,2,9,9,0,0,0,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9276,4579,2,48,22,26,85,48,85,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2
9277,4579,2,48,85,51,48,34,85,48,85,48,48,85,26,22,48,0,0,0,0,0,0,2
9278,4580,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9279,4581,2,60,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,60,-1
9280,4581,2,58,60,34,63,2,4,60,9,10,63,4,60,60,58,34,60,4,85,60,60,2
9281,4581,2,63,2,10,10,85,34,60,58,0,0,0,0,0,0,0,0,0,0,0,0,2
9282,4581,2,60,25,34,60,7,25,7,60,9,7,7,7,7,7,0,0,0,0,0,0,2
9283,4582,2,51,28,51,9,7,85,51,28,51,60,53,34,53,60,32,52,53,60,53,0,-1
9284,4582,3,7,9,7,7,9,7,25,9,9,9,1,60,34,7,9,51,28,51,0,0,2
9285,4583,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9286,4583,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9287,4584,2,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9288,4585,2,48,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9289,4586,2,66,0,0,0,0,66,30,66,66,66,66,66,66,30,66,66,0,0,0,0,-1
9290,4587,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9291,4588,2,66,66,0,0,0,66,30,30,66,66,66,30,0,0,0,0,0,0,0,0,-1
9292,4589,2,60,53,52,60,0,52,53,60,52,53,0,0,0,0,0,0,0,0,0,0,-1
9293,4589,2,60,0,0,0,0,52,53,60,52,53,60,52,53,60,0,0,0,0,0,0,2
9294,4589,3,6,0,0,0,0,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9295,4589,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9296,4590,0,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9297,4591,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9298,4592,2,38,48,4,9,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9299,4593,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9300,4594,2,52,32,34,60,52,34,60,34,32,60,52,15,52,60,52,60,60,52,60,52,-1
9301,4595,3,66,0,0,0,0,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,-1
9302,4596,2,34,60,53,1,0,1,60,34,53,1,60,53,34,0,0,0,0,0,0,0,-1
9303,4597,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9304,4598,2,0,0,0,0,0,53,55,52,60,0,0,0,0,0,0,0,0,0,0,0,-1
9305,4599,2,9,1,9,60,7,34,60,60,9,9,9,60,0,0,0,0,0,0,0,0,-1
9306,4600,2,0,0,0,0,0,85,49,49,0,0,0,0,0,0,0,0,0,0,0,0,-1
9307,4601,2,0,0,0,0,0,1,34,60,53,1,34,60,53,0,0,0,0,0,0,0,-1
9308,4602,2,0,0,0,0,0,1,60,58,7,60,25,34,0,0,0,0,0,0,0,0,-1
9309,4602,2,0,0,0,0,0,1,60,7,60,34,25,58,0,0,0,0,0,0,0,0,2
9310,4602,0,60,0,0,0,0,60,7,34,25,58,0,0,0,0,0,0,0,0,0,0,2
9311,4602,0,34,58,60,0,0,25,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0
9312,4602,0,0,0,0,0,0,60,58,34,0,0,0,0,0,0,0,0,0,0,0,0,0
9313,4603,3,25,7,7,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9314,4603,0,7,9,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9315,4604,3,30,66,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9316,4605,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9317,4606,2,0,0,0,0,0,47,1,60,34,53,0,0,0,0,0,0,0,0,0,0,-1
9318,4606,2,60,0,0,0,0,55,53,52,0,0,0,0,0,0,0,0,0,0,0,0,2
9319,4607,5,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9320,4608,2,0,0,0,0,0,30,66,66,0,0,0,0,0,0,0,0,0,0,0,0,-1
9321,4609,3,51,51,28,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9322,4609,2,48,51,28,69,82,85,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9323,4609,2,82,82,82,47,1,69,48,51,28,82,82,82,82,82,69,28,51,48,0,0,2
9324,4610,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9325,4611,2,85,0,0,0,0,85,85,22,1,85,22,26,22,48,0,0,0,0,0,0,-1
9326,4612,2,66,30,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9327,4612,2,66,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9328,4613,5,60,58,60,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9329,4614,3,0,0,0,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9330,4615,2,28,51,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9331,4616,0,0,0,0,0,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,-1
9332,4617,2,53,60,1,53,60,47,1,60,53,60,1,53,1,53,1,53,60,0,0,0,-1
9333,4617,2,53,60,1,0,0,1,60,53,1,60,53,0,0,0,0,0,0,0,0,0,2
9334,4618,3,67,67,67,67,67,67,67,67,67,67,67,0,0,0,0,0,0,0,0,0,-1
9335,4618,5,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,3
9336,4619,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9337,4620,2,34,60,52,53,60,32,60,52,53,0,0,0,0,0,0,0,0,0,0,0,-1
9338,4620,2,52,53,60,53,52,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9339,4620,2,53,52,60,0,0,53,52,60,34,32,34,60,53,52,32,34,60,53,52,32,2
9340,4621,3,60,9,52,60,57,57,52,60,9,57,52,60,9,52,57,52,57,60,52,9,-1
9341,4621,3,57,9,52,57,60,60,52,9,52,60,9,9,57,60,52,9,60,0,0,0,3
9342,4621,3,60,9,52,60,60,57,52,9,57,0,0,0,0,0,0,0,0,0,0,0,3
9343,4621,3,57,52,9,60,60,52,60,9,60,9,52,9,52,60,9,60,9,52,57,52,3
9344,4621,3,60,60,52,9,52,9,52,57,0,0,0,0,0,0,0,0,0,0,0,0,3
9345,4621,2,52,7,60,7,52,9,52,60,60,0,0,0,0,0,0,0,0,0,0,0,3
9346,4621,2,60,52,9,57,9,9,52,60,60,52,9,52,9,60,57,60,52,9,52,60,2
9347,4621,2,52,57,9,60,9,60,52,57,9,57,9,52,60,0,0,0,0,0,0,0,2
9348,4621,3,57,52,9,60,57,9,52,60,9,60,52,9,60,52,34,6,60,52,9,57,2
9349,4621,3,60,9,60,52,57,52,9,9,52,9,60,52,9,60,9,60,52,9,57,60,3
9350,4621,2,60,57,52,9,60,52,9,9,52,60,57,52,60,9,60,0,0,0,0,0,3
9351,4621,3,60,9,60,9,52,57,52,51,9,1,53,60,34,9,52,60,9,60,9,52,2
9352,4621,2,60,52,60,9,52,52,9,60,9,60,0,0,0,0,0,0,0,0,0,0,3
9353,4622,1,71,71,71,71,0,69,71,71,71,71,71,71,71,0,0,0,0,0,0,0,-1
9354,4623,2,66,66,66,66,0,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,-1
9355,4624,3,0,0,0,0,0,69,69,74,0,0,0,0,0,0,0,0,0,0,0,0,-1
9356,4625,2,53,34,60,1,53,1,53,60,34,34,60,53,0,0,0,0,0,0,0,0,-1
9357,4625,2,53,60,34,1,0,1,60,34,53,1,60,34,53,0,0,0,0,0,0,0,2
9358,4625,2,53,34,60,1,0,1,60,34,53,47,1,53,60,34,1,34,60,53,0,0,2
9359,4625,2,53,60,34,1,0,1,34,60,53,1,60,34,53,0,0,0,0,0,0,0,2
9360,4625,2,53,34,60,1,60,47,1,60,34,53,1,34,60,53,1,47,60,34,53,1,2
9361,4625,2,1,47,53,60,34,53,34,60,1,60,34,53,0,0,0,0,0,0,0,0,2
9362,4626,2,48,1,0,0,0,85,22,48,26,0,0,0,0,0,0,0,0,0,0,0,-1
9363,4627,2,60,53,1,0,0,1,60,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
9364,4628,2,66,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9365,4629,3,67,67,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9366,4630,2,66,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9367,4630,0,66,66,66,66,0,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,2
9368,4631,2,38,48,39,39,39,85,39,39,39,39,39,39,39,39,39,39,39,39,39,39,-1
9369,4632,3,32,60,52,58,34,58,52,7,32,60,34,0,0,0,0,0,0,0,0,0,-1
9370,4632,2,32,60,52,58,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9371,4632,2,60,58,0,0,0,7,32,52,34,60,34,58,52,60,32,0,0,0,0,0,2
9372,4632,3,60,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9373,4632,2,60,58,58,32,34,52,60,34,32,58,0,0,0,0,0,0,0,0,0,0,3
9374,4633,3,69,0,0,0,0,69,40,22,0,0,0,0,0,0,0,0,0,0,0,0,-1
9375,4634,2,52,32,53,34,60,60,52,34,32,53,60,53,60,52,53,34,60,32,0,0,-1
9376,4635,2,34,60,53,1,0,1,60,34,60,53,53,1,60,34,53,71,0,0,0,0,-1
9377,4635,2,0,0,0,0,0,1,53,60,34,0,0,0,0,0,0,0,0,0,0,0,2
9378,4635,2,0,0,0,0,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,2
9379,4636,2,52,0,0,0,0,1,34,60,53,60,53,52,0,0,0,0,0,0,0,0,-1
9380,4637,2,34,60,85,34,9,9,52,32,0,0,0,0,0,0,0,0,0,0,0,0,-1
9381,4637,2,85,34,9,60,7,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9382,4637,2,7,9,7,34,60,60,9,34,85,0,0,0,0,0,0,0,0,0,0,0,2
9383,4637,2,34,60,9,0,0,7,9,7,0,0,0,0,0,0,0,0,0,0,0,0,2
9384,4638,2,53,60,1,53,60,1,60,53,1,60,53,1,60,53,1,53,60,0,0,0,-1
9385,4638,2,53,60,1,53,60,1,60,53,1,60,53,0,0,0,0,0,0,0,0,0,2
9386,4638,2,53,60,1,53,60,1,60,53,1,60,53,60,1,53,1,60,53,1,60,53,2
9387,4638,2,53,60,1,53,60,1,60,53,1,60,53,1,60,53,1,60,53,60,53,1,2
9388,4639,2,0,0,0,0,0,1,60,34,53,1,48,85,1,22,26,48,85,0,0,0,-1
9389,4640,2,0,0,0,0,0,1,47,60,34,53,0,0,0,0,0,0,0,0,0,0,-1
9390,4641,0,28,51,0,0,0,53,52,34,60,32,64,64,64,64,64,64,0,0,0,0,-1
9391,4641,2,48,0,0,0,0,85,53,60,34,32,53,52,51,28,0,0,0,0,0,0,0
9392,4641,2,60,34,0,0,0,53,52,32,60,34,52,53,60,34,53,52,32,0,0,0,2
9393,4641,2,0,0,0,0,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9394,4642,2,60,34,53,60,34,60,34,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
9395,4642,2,60,34,53,0,0,53,34,60,0,0,0,0,0,0,0,0,0,0,0,0,2
9396,4643,2,66,30,30,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9397,4643,2,30,66,30,66,30,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0,2
9398,4643,2,0,0,0,0,0,66,30,66,30,66,30,66,30,0,0,0,0,0,0,0,2
9399,4643,2,30,66,0,0,0,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0,2
9400,4644,2,34,60,0,0,0,53,52,32,0,0,0,0,0,0,0,0,0,0,0,0,-1
9401,4644,2,0,0,0,0,0,60,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9402,4645,2,85,85,0,0,0,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,-1
9403,4646,0,0,0,0,0,0,66,30,66,30,66,30,66,30,0,0,0,0,0,0,0,-1
9404,4647,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9405,4648,2,18,60,15,34,15,60,52,16,32,34,15,15,15,15,15,15,15,15,15,15,-1
9406,4648,2,60,85,34,60,18,16,52,18,60,32,34,15,15,15,15,15,15,15,15,15,2
9407,4648,2,15,15,15,15,15,32,34,52,18,60,34,85,60,0,0,0,0,0,0,0,2
9408,4648,3,85,52,52,60,16,52,15,52,15,15,15,15,15,15,15,15,15,15,15,15,2
9409,4649,2,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9410,4650,0,48,1,4,9,60,85,22,48,26,0,0,0,0,0,0,0,0,0,0,0,-1
9411,4651,2,30,66,0,0,0,66,30,66,66,0,0,0,0,0,0,0,0,0,0,0,-1
9412,4652,2,53,60,1,53,53,1,60,53,0,0,0,0,0,0,0,0,0,0,0,0,-1
9413,4653,0,64,64,0,0,0,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,-1
9414,4654,2,28,38,51,48,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9415,4655,2,48,39,85,39,48,85,39,85,48,60,48,39,85,85,60,60,60,0,0,0,-1
9416,4655,2,39,85,39,48,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9417,4656,2,0,0,0,0,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,-1
9418,4657,2,0,0,0,0,0,66,30,66,30,0,0,0,0,0,0,0,0,0,0,0,-1
9419,4658,2,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9420,4659,0,40,39,39,27,39,85,48,22,0,0,0,0,0,0,0,0,0,0,0,0,-1
9421,4660,2,9,9,0,0,0,77,9,9,9,9,9,9,9,9,10,0,0,0,0,0,-1
9422,4661,2,48,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9423,4662,0,7,7,32,52,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,-1
9424,4662,0,7,32,52,7,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9425,4662,0,32,52,7,34,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9426,4662,0,7,0,0,0,0,7,7,7,25,60,34,7,52,32,0,0,0,0,0,0,0
9427,4663,2,0,0,0,0,0,55,53,60,52,0,0,0,0,0,0,0,0,0,0,0,-1
9428,4664,2,0,0,0,0,0,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,-1
9429,4664,2,85,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9430,4664,2,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9431,4665,3,0,0,0,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9432,4666,2,0,0,0,0,0,53,60,34,53,60,34,53,60,34,60,34,53,34,60,53,-1
9433,4667,2,53,34,60,0,0,1,60,34,53,0,0,0,0,0,0,0,0,0,0,0,-1
9434,4668,3,60,53,64,60,53,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9435,4669,2,48,39,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9436,4670,2,0,0,0,0,0,1,60,7,60,58,25,34,60,58,34,0,0,0,0,0,-1
9437,4671,2,0,0,0,0,0,66,30,66,0,0,0,0,0,0,0,0,0,0,0,0,-1
9438,4672,2,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
9439,4673,2,66,66,30,0,0,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
